timestamp,location_name,coordinates,lat,lon,speed,free_flow_speed,vehicle_count,confidence,road_closure,hour,minute,day_of_week,is_weekend,is_peak_hour,traffic_status,loc_encoded,target_enc
5/12/2026 8:15,October Bridge,"30.0526,31.2372",30.0526,31.2372,13,78,44,0.853953,FALSE,8,15,1,0,1,Congested,9,0
5/12/2026 8:30,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,32,71,58,0.973917,FALSE,8,30,1,0,1,Moderate,0,2
5/12/2026 8:45,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,12,59,95,0.985423,FALSE,8,45,1,0,1,Congested,1,0
5/12/2026 9:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,26,69,102,0.884185,FALSE,9,0,1,0,1,Moderate,5,2
5/12/2026 9:15,Salah Salem,"30.0645,31.282",30.0645,31.282,25,73,103,0.926006,FALSE,9,15,1,0,1,Moderate,14,2
5/12/2026 9:30,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,15,77,82,0.871573,FALSE,9,30,1,0,1,Congested,2,0
5/12/2026 9:45,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,19,80,97,0.916337,FALSE,9,45,1,0,1,Congested,16,0
5/12/2026 10:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,13,62,105,0.979324,FALSE,10,0,1,0,0,Congested,3,0
5/12/2026 10:15,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,27,65,82,0.960335,FALSE,10,15,1,0,0,Moderate,7,2
5/12/2026 10:30,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,25,61,65,0.916078,FALSE,10,30,1,0,0,Moderate,13,2
5/12/2026 10:45,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,24,76,86,0.912263,FALSE,10,45,1,0,0,Moderate,11,2
5/12/2026 11:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,60,60,14,0.912653,FALSE,11,0,1,0,0,Free_Flow,12,1
5/12/2026 11:15,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,44,61,63,0.854684,FALSE,11,15,1,0,0,Moderate,6,2
5/12/2026 11:30,Faisal Street,"30.0051,31.1574",30.0051,31.1574,28,71,71,0.896305,FALSE,11,30,1,0,0,Moderate,4,2
5/12/2026 11:45,North 90th Street,"30.0308,31.4721",30.0308,31.4721,36,59,44,0.892131,FALSE,11,45,1,0,0,Moderate,8,2
5/12/2026 12:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,45,68,66,0.94522,FALSE,12,0,1,0,0,Moderate,15,2
5/12/2026 12:15,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,49,71,33,0.920851,FALSE,12,15,1,0,0,Moderate,10,2
5/12/2026 12:30,October Bridge,"30.0526,31.2372",30.0526,31.2372,52,64,61,0.902864,FALSE,12,30,1,0,0,Free_Flow,9,1
5/12/2026 12:45,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,42,68,75,0.851556,FALSE,12,45,1,0,0,Moderate,0,2
5/12/2026 13:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,61,79,18,0.871439,FALSE,13,0,1,0,0,Free_Flow,1,1
5/12/2026 13:15,Galaa Square,"30.0398,31.2188",30.0398,31.2188,59,62,60,0.897529,FALSE,13,15,1,0,0,Free_Flow,5,1
5/12/2026 13:30,Salah Salem,"30.0645,31.282",30.0645,31.282,30,55,74,0.861699,FALSE,13,30,1,0,0,Moderate,14,2
5/12/2026 13:45,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,25,77,20,0.892816,FALSE,13,45,1,0,0,Moderate,2,2
5/12/2026 14:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,35,62,79,0.856835,FALSE,14,0,1,0,0,Moderate,16,2
5/12/2026 14:15,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,54,67,67,0.986172,FALSE,14,15,1,0,0,Free_Flow,3,1
5/12/2026 14:30,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,26,79,61,0.892661,FALSE,14,30,1,0,0,Moderate,7,2
5/12/2026 14:45,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,52,63,74,0.934993,FALSE,14,45,1,0,0,Free_Flow,13,1
5/12/2026 15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,37,79,42,0.936678,FALSE,15,0,1,0,0,Moderate,11,2
5/12/2026 15:15,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,46,63,56,0.980403,FALSE,15,15,1,0,0,Moderate,12,2
5/12/2026 15:30,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,63,71,17,0.883203,FALSE,15,30,1,0,0,Free_Flow,6,1
5/12/2026 15:45,Faisal Street,"30.0051,31.1574",30.0051,31.1574,48,61,19,0.919273,FALSE,15,45,1,0,0,Moderate,4,2
5/12/2026 16:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,12,79,82,0.866509,FALSE,16,0,1,0,1,Congested,8,0
5/12/2026 16:15,South 90th Street,"30.0195,31.4326",30.0195,31.4326,22,71,45,0.898769,FALSE,16,15,1,0,1,Moderate,15,2
5/12/2026 16:30,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,32,79,88,0.862511,FALSE,16,30,1,0,1,Moderate,10,2
5/12/2026 16:45,October Bridge,"30.0526,31.2372",30.0526,31.2372,23,60,65,0.952247,FALSE,16,45,1,0,1,Moderate,9,2
5/12/2026 17:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,19,56,97,0.920524,FALSE,17,0,1,0,1,Congested,0,0
5/12/2026 17:15,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,18,71,85,0.937528,FALSE,17,15,1,0,1,Congested,1,0
5/12/2026 17:30,Galaa Square,"30.0398,31.2188",30.0398,31.2188,15,68,111,0.983833,FALSE,17,30,1,0,1,Congested,5,0
5/12/2026 17:45,Salah Salem,"30.0645,31.282",30.0645,31.282,28,69,53,0.861322,FALSE,17,45,1,0,1,Moderate,14,2
5/12/2026 18:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,34,72,64,0.888597,FALSE,18,0,1,0,1,Moderate,2,2
5/12/2026 18:15,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,28,75,82,0.982036,FALSE,18,15,1,0,1,Moderate,16,2
5/12/2026 18:30,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,19,59,77,0.958814,FALSE,18,30,1,0,1,Congested,3,0
5/12/2026 18:45,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,11,58,77,0.868993,FALSE,18,45,1,0,1,Congested,7,0
5/12/2026 19:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,15,73,81,0.949991,FALSE,19,0,1,0,1,Congested,13,0
5/12/2026 19:15,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,32,67,60,0.997634,FALSE,19,15,1,0,1,Moderate,11,2
5/12/2026 19:30,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,16,79,46,0.917803,FALSE,19,30,1,0,1,Congested,12,0
5/12/2026 19:45,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,19,74,99,0.85723,FALSE,19,45,1,0,1,Congested,6,0
5/12/2026 20:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,14,72,47,0.905778,FALSE,20,0,1,0,0,Congested,4,0
5/12/2026 20:15,North 90th Street,"30.0308,31.4721",30.0308,31.4721,21,68,91,0.921857,FALSE,20,15,1,0,0,Moderate,8,2
5/12/2026 20:30,South 90th Street,"30.0195,31.4326",30.0195,31.4326,18,80,44,0.870109,FALSE,20,30,1,0,0,Congested,15,0
5/12/2026 20:45,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,24,66,97,0.915801,FALSE,20,45,1,0,0,Moderate,10,2
5/12/2026 21:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,57,67,66,0.913916,FALSE,21,0,1,0,0,Free_Flow,9,1
5/12/2026 21:15,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,30,64,14,0.861237,FALSE,21,15,1,0,0,Moderate,0,2
5/12/2026 21:30,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,58,69,79,0.997684,FALSE,21,30,1,0,0,Free_Flow,1,1
5/12/2026 21:45,Galaa Square,"30.0398,31.2188",30.0398,31.2188,55,66,51,0.983609,FALSE,21,45,1,0,0,Free_Flow,5,1
5/12/2026 22:00,Salah Salem,"30.0645,31.282",30.0645,31.282,43,72,53,0.982161,FALSE,22,0,1,0,0,Moderate,14,2
5/12/2026 22:15,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,44,71,62,0.979889,FALSE,22,15,1,0,0,Moderate,2,2
5/12/2026 22:30,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,62,62,63,0.925351,FALSE,22,30,1,0,0,Free_Flow,16,1
5/12/2026 22:45,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,54,68,20,0.890648,FALSE,22,45,1,0,0,Free_Flow,3,1
5/12/2026 23:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,59,71,69,0.893158,FALSE,23,0,1,0,0,Free_Flow,7,1
5/12/2026 23:15,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,55,79,80,0.960792,FALSE,23,15,1,0,0,Free_Flow,13,1
5/12/2026 23:30,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,61,61,50,0.95947,FALSE,23,30,1,0,0,Free_Flow,11,1
5/12/2026 23:45,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,29,77,58,0.89595,FALSE,23,45,1,0,0,Moderate,12,2
5/13/2026 0:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,47,62,18,0.916004,FALSE,0,0,2,0,0,Moderate,6,2
5/13/2026 0:15,Faisal Street,"30.0051,31.1574",30.0051,31.1574,39,57,27,0.856905,FALSE,0,15,2,0,0,Moderate,4,2
5/13/2026 0:30,North 90th Street,"30.0308,31.4721",30.0308,31.4721,34,77,36,0.983361,FALSE,0,30,2,0,0,Moderate,8,2
5/13/2026 0:45,South 90th Street,"30.0195,31.4326",30.0195,31.4326,53,71,20,0.867293,FALSE,0,45,2,0,0,Free_Flow,15,1
5/13/2026 1:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,26,60,22,0.889299,FALSE,1,0,2,0,0,Moderate,10,2
5/13/2026 1:15,October Bridge,"30.0526,31.2372",30.0526,31.2372,40,72,13,0.930711,FALSE,1,15,2,0,0,Moderate,9,2
5/13/2026 1:30,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,36,65,34,0.964494,FALSE,1,30,2,0,0,Moderate,0,2
5/13/2026 1:45,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,64,64,67,0.85359,FALSE,1,45,2,0,0,Free_Flow,1,1
5/13/2026 2:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,48,74,29,0.866425,FALSE,2,0,2,0,0,Moderate,5,2
5/13/2026 2:15,Salah Salem,"30.0645,31.282",30.0645,31.282,33,73,59,0.981396,FALSE,2,15,2,0,0,Moderate,14,2
5/13/2026 2:30,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,33,72,64,0.986926,FALSE,2,30,2,0,0,Moderate,2,2
5/13/2026 2:45,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,52,73,67,0.888341,FALSE,2,45,2,0,0,Free_Flow,16,1
5/13/2026 3:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,35,78,20,0.998961,FALSE,3,0,2,0,0,Moderate,3,2
5/13/2026 3:15,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,32,67,47,0.871459,FALSE,3,15,2,0,0,Moderate,7,2
5/13/2026 3:30,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,35,59,26,0.903285,FALSE,3,30,2,0,0,Moderate,13,2
5/13/2026 3:45,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,31,72,30,0.988218,FALSE,3,45,2,0,0,Moderate,11,2
5/13/2026 4:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,61,72,65,0.863445,FALSE,4,0,2,0,0,Free_Flow,12,1
5/13/2026 4:15,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,56,73,68,0.916953,FALSE,4,15,2,0,0,Free_Flow,6,1
5/13/2026 4:30,Faisal Street,"30.0051,31.1574",30.0051,31.1574,34,59,21,0.992245,FALSE,4,30,2,0,0,Moderate,4,2
5/13/2026 4:45,North 90th Street,"30.0308,31.4721",30.0308,31.4721,41,67,71,0.886095,FALSE,4,45,2,0,0,Moderate,8,2
5/13/2026 5:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,62,65,60,0.955433,FALSE,5,0,2,0,0,Free_Flow,15,1
5/13/2026 5:15,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,65,65,56,0.94987,FALSE,5,15,2,0,0,Free_Flow,10,1
5/13/2026 5:30,October Bridge,"30.0526,31.2372",30.0526,31.2372,61,61,76,0.859866,FALSE,5,30,2,0,0,Free_Flow,9,1
5/13/2026 5:45,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,46,70,48,0.884445,FALSE,5,45,2,0,0,Moderate,0,2
5/13/2026 6:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,38,71,34,0.99692,FALSE,6,0,2,0,0,Moderate,1,2
5/13/2026 6:15,Galaa Square,"30.0398,31.2188",30.0398,31.2188,57,77,54,0.865909,FALSE,6,15,2,0,0,Free_Flow,5,1
5/13/2026 6:30,Salah Salem,"30.0645,31.282",30.0645,31.282,57,59,63,0.861035,FALSE,6,30,2,0,0,Free_Flow,14,1
5/13/2026 6:45,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,48,65,71,0.969212,FALSE,6,45,2,0,0,Moderate,2,2
5/13/2026 7:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,27,72,59,0.867607,FALSE,7,0,2,0,1,Moderate,16,2
5/13/2026 7:15,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,21,76,40,0.921291,FALSE,7,15,2,0,1,Moderate,3,2
5/13/2026 7:30,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,27,78,102,0.937734,FALSE,7,30,2,0,1,Moderate,7,2
5/13/2026 7:45,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,18,65,82,0.857055,FALSE,7,45,2,0,1,Congested,13,0
5/13/2026 8:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,13,74,92,0.928185,FALSE,8,0,2,0,1,Congested,11,0
5/13/2026 8:15,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,23,68,110,0.888405,FALSE,8,15,2,0,1,Moderate,12,2
5/13/2026 8:30,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,29,60,120,0.901335,FALSE,8,30,2,0,1,Moderate,6,2
5/13/2026 8:45,Faisal Street,"30.0051,31.1574",30.0051,31.1574,35,55,58,0.973858,FALSE,8,45,2,0,1,Moderate,4,2
5/13/2026 9:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,33,69,82,0.993376,FALSE,9,0,2,0,1,Moderate,8,2
5/13/2026 9:15,South 90th Street,"30.0195,31.4326",30.0195,31.4326,12,60,67,0.863905,FALSE,9,15,2,0,1,Congested,15,0
5/13/2026 9:30,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,35,66,85,0.99884,FALSE,9,30,2,0,1,Moderate,10,2
5/13/2026 9:45,October Bridge,"30.0526,31.2372",30.0526,31.2372,14,79,55,0.880731,FALSE,9,45,2,0,1,Congested,9,0
5/13/2026 10:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,11,60,59,0.935218,FALSE,10,0,2,0,0,Congested,0,0
5/13/2026 10:15,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,11,58,59,0.922846,FALSE,10,15,2,0,0,Congested,1,0
5/13/2026 10:30,Galaa Square,"30.0398,31.2188",30.0398,31.2188,25,79,58,0.902584,FALSE,10,30,2,0,0,Moderate,5,2
5/13/2026 10:45,Salah Salem,"30.0645,31.282",30.0645,31.282,23,56,93,0.988735,FALSE,10,45,2,0,0,Moderate,14,2
5/13/2026 11:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,49,68,55,0.909354,FALSE,11,0,2,0,0,Moderate,2,2
5/13/2026 11:15,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,49,69,24,0.909627,FALSE,11,15,2,0,0,Moderate,16,2
5/13/2026 11:30,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,50,75,70,0.935085,FALSE,11,30,2,0,0,Free_Flow,3,1
5/13/2026 11:45,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,64,73,71,0.905106,FALSE,11,45,2,0,0,Free_Flow,7,1
5/13/2026 12:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,51,67,16,0.9226,FALSE,12,0,2,0,0,Free_Flow,13,1
5/13/2026 12:15,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,56,80,79,0.935282,FALSE,12,15,2,0,0,Free_Flow,11,1
5/13/2026 12:30,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,25,79,29,0.9182,FALSE,12,30,2,0,0,Moderate,12,2
5/13/2026 12:45,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,34,59,68,0.8691,FALSE,12,45,2,0,0,Moderate,6,2
5/13/2026 13:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,51,79,66,0.998332,FALSE,13,0,2,0,0,Free_Flow,4,1
5/13/2026 13:15,North 90th Street,"30.0308,31.4721",30.0308,31.4721,46,77,71,0.995532,FALSE,13,15,2,0,0,Moderate,8,2
5/13/2026 13:30,South 90th Street,"30.0195,31.4326",30.0195,31.4326,52,76,42,0.850041,FALSE,13,30,2,0,0,Free_Flow,15,1
5/13/2026 13:45,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,55,67,36,0.905659,FALSE,13,45,2,0,0,Free_Flow,10,1
5/13/2026 14:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,61,61,52,0.98394,FALSE,14,0,2,0,0,Free_Flow,9,1
5/13/2026 14:15,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,40,80,28,0.969602,FALSE,14,15,2,0,0,Moderate,0,2
5/13/2026 14:30,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,45,67,55,0.934965,FALSE,14,30,2,0,0,Moderate,1,2
5/13/2026 14:45,Galaa Square,"30.0398,31.2188",30.0398,31.2188,57,66,33,0.976046,FALSE,14,45,2,0,0,Free_Flow,5,1
5/13/2026 15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,34,60,61,0.987024,FALSE,15,0,2,0,0,Moderate,14,2
5/13/2026 15:15,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,46,67,21,0.895939,FALSE,15,15,2,0,0,Moderate,2,2
5/13/2026 15:30,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,52,75,66,0.867565,FALSE,15,30,2,0,0,Free_Flow,16,1
5/13/2026 15:45,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,33,80,10,0.97126,FALSE,15,45,2,0,0,Moderate,3,2
5/13/2026 16:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,12,55,93,0.874072,FALSE,16,0,2,0,1,Congested,7,0
5/13/2026 16:15,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,33,79,112,0.882556,FALSE,16,15,2,0,1,Moderate,13,2
5/13/2026 16:30,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,34,75,82,0.851024,FALSE,16,30,2,0,1,Moderate,11,2
5/13/2026 16:45,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,32,65,101,0.944747,FALSE,16,45,2,0,1,Moderate,12,2
5/13/2026 17:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,14,79,90,0.851424,FALSE,17,0,2,0,1,Congested,6,0
5/13/2026 17:15,Faisal Street,"30.0051,31.1574",30.0051,31.1574,16,55,66,0.977971,FALSE,17,15,2,0,1,Congested,4,0
5/13/2026 17:30,North 90th Street,"30.0308,31.4721",30.0308,31.4721,33,59,85,0.894457,FALSE,17,30,2,0,1,Moderate,8,2
5/13/2026 17:45,South 90th Street,"30.0195,31.4326",30.0195,31.4326,23,68,119,0.907297,FALSE,17,45,2,0,1,Moderate,15,2
5/13/2026 18:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,20,72,62,0.869645,FALSE,18,0,2,0,1,Moderate,10,2
5/13/2026 18:15,October Bridge,"30.0526,31.2372",30.0526,31.2372,21,77,83,0.937186,FALSE,18,15,2,0,1,Moderate,9,2
5/13/2026 18:30,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,32,79,51,0.941037,FALSE,18,30,2,0,1,Moderate,0,2
5/13/2026 18:45,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,12,62,116,0.892231,FALSE,18,45,2,0,1,Congested,1,0
5/13/2026 19:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,20,75,80,0.857663,FALSE,19,0,2,0,1,Moderate,5,2
5/13/2026 19:15,Salah Salem,"30.0645,31.282",30.0645,31.282,35,80,112,0.960041,FALSE,19,15,2,0,1,Moderate,14,2
5/13/2026 19:30,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,29,57,79,0.874071,FALSE,19,30,2,0,1,Moderate,2,2
5/13/2026 19:45,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,13,66,119,0.94691,FALSE,19,45,2,0,1,Congested,16,0
5/13/2026 20:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,13,80,42,0.976355,FALSE,20,0,2,0,0,Congested,3,0
5/13/2026 20:15,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,25,79,80,0.967394,FALSE,20,15,2,0,0,Moderate,7,2
5/13/2026 20:30,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,18,75,52,0.980185,FALSE,20,30,2,0,0,Congested,13,0
5/13/2026 20:45,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,14,72,52,0.959061,FALSE,20,45,2,0,0,Congested,11,0
5/13/2026 21:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,54,68,16,0.870148,FALSE,21,0,2,0,0,Free_Flow,12,1
5/13/2026 21:15,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,26,70,72,0.991274,FALSE,21,15,2,0,0,Moderate,6,2
5/13/2026 21:30,Faisal Street,"30.0051,31.1574",30.0051,31.1574,65,80,77,0.93213,FALSE,21,30,2,0,0,Free_Flow,4,1
5/13/2026 21:45,North 90th Street,"30.0308,31.4721",30.0308,31.4721,35,80,75,0.966765,FALSE,21,45,2,0,0,Moderate,8,2
5/13/2026 22:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,62,74,24,0.890775,FALSE,22,0,2,0,0,Free_Flow,15,1
5/13/2026 22:15,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,48,64,15,0.853072,FALSE,22,15,2,0,0,Moderate,10,2
5/13/2026 22:30,October Bridge,"30.0526,31.2372",30.0526,31.2372,33,65,79,0.859345,FALSE,22,30,2,0,0,Moderate,9,2
5/13/2026 22:45,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,45,65,79,0.898234,FALSE,22,45,2,0,0,Moderate,0,2
5/13/2026 23:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,55,71,77,0.877744,FALSE,23,0,2,0,0,Free_Flow,1,1
5/13/2026 23:15,Galaa Square,"30.0398,31.2188",30.0398,31.2188,25,65,12,0.978567,FALSE,23,15,2,0,0,Moderate,5,2
5/13/2026 23:30,Salah Salem,"30.0645,31.282",30.0645,31.282,36,78,25,0.857869,FALSE,23,30,2,0,0,Moderate,14,2
5/13/2026 23:45,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,36,59,23,0.856032,FALSE,23,45,2,0,0,Moderate,2,2
5/14/2026 0:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,48,68,33,0.96578,FALSE,0,0,3,0,0,Moderate,16,2
5/14/2026 0:15,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,52,64,37,0.964599,FALSE,0,15,3,0,0,Free_Flow,3,1
5/14/2026 0:30,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,54,60,55,0.951066,FALSE,0,30,3,0,0,Free_Flow,7,1
5/14/2026 0:45,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,29,58,61,0.909217,FALSE,0,45,3,0,0,Moderate,13,2
5/14/2026 1:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,55,78,56,0.937424,FALSE,1,0,3,0,0,Free_Flow,11,1
5/14/2026 1:15,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,44,65,45,0.976494,FALSE,1,15,3,0,0,Moderate,12,2
5/14/2026 1:30,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,47,69,39,0.998695,FALSE,1,30,3,0,0,Moderate,6,2
5/14/2026 1:45,Faisal Street,"30.0051,31.1574",30.0051,31.1574,63,63,63,0.967175,FALSE,1,45,3,0,0,Free_Flow,4,1
5/14/2026 2:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,29,75,48,0.881086,FALSE,2,0,3,0,0,Moderate,8,2
5/14/2026 2:15,South 90th Street,"30.0195,31.4326",30.0195,31.4326,45,56,46,0.856194,FALSE,2,15,3,0,0,Moderate,15,2
5/14/2026 2:30,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,28,78,15,0.970947,FALSE,2,30,3,0,0,Moderate,10,2
5/14/2026 2:45,October Bridge,"30.0526,31.2372",30.0526,31.2372,38,67,58,0.954279,FALSE,2,45,3,0,0,Moderate,9,2
5/14/2026 3:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,51,71,12,0.900402,FALSE,3,0,3,0,0,Free_Flow,0,1
5/14/2026 3:15,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,62,62,51,0.868418,FALSE,3,15,3,0,0,Free_Flow,1,1
5/14/2026 3:30,Galaa Square,"30.0398,31.2188",30.0398,31.2188,62,62,16,0.944012,FALSE,3,30,3,0,0,Free_Flow,5,1
5/14/2026 3:45,Salah Salem,"30.0645,31.282",30.0645,31.282,26,66,54,0.912951,FALSE,3,45,3,0,0,Moderate,14,2
5/14/2026 4:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,29,70,17,0.862221,FALSE,4,0,3,0,0,Moderate,2,2
5/14/2026 4:15,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,45,56,50,0.975549,FALSE,4,15,3,0,0,Moderate,16,2
5/14/2026 4:30,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,60,75,48,0.878625,FALSE,4,30,3,0,0,Free_Flow,3,1
5/14/2026 4:45,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,29,55,22,0.895688,FALSE,4,45,3,0,0,Moderate,7,2
5/14/2026 5:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,62,62,12,0.973247,FALSE,5,0,3,0,0,Free_Flow,13,1
5/14/2026 5:15,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,40,77,69,0.975202,FALSE,5,15,3,0,0,Moderate,11,2
